Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
169	24	0.6824	0.8969832372061813	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	33	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.784	599	599	599	593	593.0	599.0	613.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00020503433008797745	adam	10	+accuracy	0.6737	2581.784	93.0	33	599	599	599	593	593.0	599.0	613.0	599.0	0.8977665867015814	0	0.6824	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8963965977294536
170	1	0.5416	1.3363027436823784	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.4		attention		True		437.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2611.3	599	599	599	1455	593.0	599.0	593.0	1373.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.291864352635825e-06	adam	10	+accuracy	0.5337	2611.3	100.0	10	599	599	599	741	593.0	599.0	593.0	1373.0	1.1442775536494652	0	0.539	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.1397306285326994
171	8	0.7782	0.6024801463265962	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.1		attention		True		172.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2584.744	599	599	599	689	593.0	599.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00020521970342815524	adam	10	+accuracy	0.8124	2584.744	96.0	17	599	599	599	689	593.0	599.0	599.0	599.0	0.5107119857885276	0	0.775	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5993363808227491
172	9	0.7262	178.07975667639624	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7]	66.0		385.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2583.948	599	599	599	599	599.0	599.0	653.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.034605945784812464	adam	10	+accuracy	0.9837	2583.948	79.0	18	599	599	599	599	599.0	599.0	653.0	599.0	0.4257921065874161	0	0.7074	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	195.69084191624125
173	42	0.4928	1.2749456469016742	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	49	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.856	613	613	869	605	789.0	789.0	613.0	785.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.499600776784883e-06	adam	10	+accuracy	0.4239	2581.856	247.00000000000003	49	613	599	869	605	789.0	599.0	329.0	0.0	1.2835432055649485	0	0.4928	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.2748346585261672
174	2	0.787	0.6055727480333063	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	239.0		316.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2592.652	599	599	793	593	593.0	599.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0004232058918439857	adam	10	+accuracy	0.9918	2592.568	55.0	11	599	599	793	593	18.0	599.0	599.0	599.0	0.034070795817170166	0	0.767	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9784033788910396
175	0	0.7744	0.617484260208999	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2												linear					bag_of_word_counts	classifier	2572.548	599	613	599	599	613.0	877.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.016547394312096647	adam	10	+accuracy	0.9851	2572.544	967.0	9	599	599	599	599	599.0	613.0	599.0	599.0	0.05806616518148192	0	0.7302	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8165624085106428
176	25	0.3914	1.329463758046114	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	34	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2582.1	599	599	683	613	593.0	613.0	593.0	1447.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.402957767069664e-06	adam	10	+accuracy	0.3937	2582.1	105.0	34	599	599	683	613	593.0	613.0	593.0	10.0	1.3278171196105375	0	0.3912	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3293155944800077
177	2	0.7754	0.6111570153432556	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2583.548	613	599	869	605	789.0	599.0	613.0	613.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0037327860779990093	adam	10	+accuracy	0.9716	2583.544	56.0	11	613	599	869	605	789.0	599.0	2.0	613.0	0.11271431278081455	0	0.7609999999999999	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6856796239750295
178	3	0.6206	1.349281454388099	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.0												linear					bag_of_word_counts	classifier	2573.452	1139	789	593	709	707.0	785.0	895.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.647511586306045e-06	adam	10	+accuracy	0.6272	2573.444	1065.0	12	599	613	593	599	593.0	785.0	593.0	599.0	1.3253204055652497	0	0.6176	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3282309634776055
179	0	0.7934	0.569351416977146	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0		meanpool		True		121.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2584.88	599	947	599	599	599.0	599.0	645.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.028990773775257005	adam	10	+accuracy	0.9934	2584.88	56.0	9	599	947	599	599	599.0	599.0	645.0	599.0	0.014463593305391112	0	0.7140000000000001	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4426273258426516
180	31	0.7048	0.8200381873529169	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	40	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7]	271.0		95.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2584.924	599	599	747	599	599.0	593.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.93839320948403e-06	adam	10	+accuracy	0.7069	2584.924	172.0	40	599	599	747	599	599.0	593.0	599.0	599.0	0.817581394675431	0	0.7048	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8196029625361478
181	22	0.7206	0.8433039369462412	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.3												linear					bag_of_word_counts	classifier	2573.208	915	599	747	599	599.0	599.0	613.0	869.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00024059464830848042	adam	10	+accuracy	0.7376	2573.208	3301.0	31	599	599	599	599	599.0	593.0	599.0	837.0	0.7865196512003613	0	0.7204	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8424215060246142
182	34	0.738	0.7327128875104687	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	43	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2583.608	599	947	729	599	599.0	613.0	911.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0004654596208793212	adam	10	+accuracy	0.7502	2583.608	128.0	43	599	947	729	599	599.0	613.0	879.0	599.0	0.7051662189565646	0	0.738	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7326634133918376
183	0	0.7882	0.5586663439304014	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2		attention		True		483.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2591.736	899	593	851	761	599.0	599.0	613.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0065893745990458046	adam	10	+accuracy	0.9918	2591.732	68.0	9	473	593	851	761	599.0	599.0	603.0	599.0	0.021274288701024026	0	0.7058	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4442574819432032
184	20	0.7804	0.6209360794930519	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.4												linear					bag_of_word_counts	classifier	2590.54	855	599	599	1455	599.0	599.0	1105.0	1259.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002626715214850509	adam	10	+accuracy	0.915	2590.54	2892.0	29	599	599	599	599	599.0	593.0	599.0	599.0	0.31296775969350416	0	0.78	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6207501869412917
185	21	0.5968	1.3295795736433584	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.2												linear					bag_of_word_counts	classifier	2573.7960000000007	599	599	747	877	599.0	599.0	1105.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.744833257718127e-06	adam	10	+accuracy	0.6068	2573.792	3137.0	30	599	599	599	599	599.0	593.0	599.0	599.0	1.3263458332438378	0	0.5968	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.329263297817375
186	32	0.16899999999999998	1.3288580571548851	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	41	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.208	613	599	599	599	599.0	599.0	613.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.3935633158190617e-06	adam	10	+accuracy	0.2329	2581.208	113.0	41	613	599	599	599	599.0	599.0	613.0	599.0	1.348608285758146	0	0.1686	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3286788991734952
187	17	0.5684	1.0932646688026717	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.304	599	599	599	599	599.0	599.0	613.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.961147769253438e-05	adam	10	+accuracy	0.5636	2581.304	74.0	26	599	599	599	599	599.0	599.0	613.0	599.0	1.107766088406751	0	0.5684	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.090444162676606
188	0	0.7774	0.6021563991715636	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.38	599	599	793	593	613.0	599.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0339129972164837	adam	10	+accuracy	0.9919	2581.3720000000008	27.0	9	599	599	611	593	613.0	599.0	599.0	599.0	0.02698368497287772	0	0.7406	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0857173804240892
189	2	0.7364	354.8277990606766	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	288.0		277.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2584.168	599	789	593	599	593.0	749.0	593.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.038433263664212125	adam	10	+accuracy	0.9856	2584.156	50.0	11	599	789	593	599	593.0	749.0	593.0	599.0	0.8503971457671208	0	0.725	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	276.92098245741454
190	16	0.7814	0.5768630768679366	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.3		maxpool		True		264.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2590.828	1139	593	851	761	599.0	599.0	895.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00011462997251058536	adam	10	+accuracy	0.7999	2590.828	192.0	25	1139	593	593	709	599.0	599.0	895.0	599.0	0.5313767992007504	0	0.7786	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5760306312313562
191	0	0.7818	0.6011805885200259	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.468	797	593	593	613	599.0	599.0	895.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.028134336416777973	adam	10	+accuracy	0.9896	2581.468	29.000000000000004	9	797	593	593	613	599.0	599.0	895.0	599.0	0.04242222849872841	0	0.7240000000000001	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0588571263265003
192	34	0.6458	0.960502820678904	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	43	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.02	613	613	899	637	789.0	599.0	613.0	819.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00013988344821521228	adam	10	+accuracy	0.6306	2581.02	189.0	43	613	599	899	637	789.0	599.0	613.0	819.0	0.9725837027950652	0	0.6458	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9604560989367812
193	26	0.755	0.7096465720406061	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	35	64	basic	0.0												linear					bag_of_word_counts	classifier	2572.948	839	599	959	1221	593.0	763.0	707.0	1289.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005288916634779873	adam	10	+accuracy	0.8441	2572.948	3063.0	35	599	599	599	593	593.0	599.0	599.0	599.0	0.5374946649287157	0	0.755	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7093217365349396
194	0	0.7788	0.6307538883595527	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	278.0		82.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2585.556	599	593	593	599	699.0	599.0	593.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.013235168561201516	adam	10	+accuracy	0.9839	2585.556	39.0	9	599	593	593	599	699.0	599.0	593.0	599.0	0.5293181914670072	0	0.6792	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	40.497566537012034
195	12	0.7814	0.6222278053247476	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.4												linear					bag_of_word_counts	classifier	2572.22	599	599	1353	593	903.0	599.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0029682435185857986	adam	10	+accuracy	0.9211	2572.22	2058.0	21	593	599	593	593	613.0	599.0	599.0	599.0	0.2939844399121157	0	0.7809999999999999	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6221467675287512
196	36	0.593	1.3657182319254817	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	45	64	basic	0.4												linear					bag_of_word_counts	classifier	2579.44	1105	599	1287	829	903.0	743.0	895.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.448876503484396e-06	adam	10	+accuracy	0.5661	2579.44	4159.0	45	1071	593	593	709	599.0	599.0	775.0	599.0	1.3645931398792632	0	0.5928	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.365521144263352
197	23	0.73	0.7002347262599801	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	32	64	basic	0.3		final_state		True		423.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2590.288	1139	593	593	709	599.0	599.0	895.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.686949532762572e-05	adam	10	+accuracy	0.738	2590.288	212.0	32	797	593	593	10	599.0	599.0	895.0	599.0	0.6963595360707325	0	0.7298	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6999212386487406
198	1	0.7708	0.6153676215606401	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.4120000000007	599	599	599	599	599.0	599.0	613.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.005248974889777697	adam	10	+accuracy	0.9812	2581.4	31.000000000000004	10	599	599	599	599	599.0	599.0	613.0	599.0	0.07937766889193255	0	0.7554	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.732383415291581
