Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
396	0	0.4268846503178928	1.3197656538751392	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2534.156	571	571	571	571	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.043072746283361336	adam	10	+accuracy	0.979751872659176	2534.156	41.0	9	0	571	571	571	165	573	573	573	0.06364490695075313	0	0.3460490463215259	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.2411611212624445
397	20	0.259763851044505	1.57324880361557	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2534.26	571	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.991376650731842e-05	adam	10	+accuracy	0.2660346441947565	2534.26	113.0	29	571	573	573	571	573	571	571	573	1.5734143346103269	0	0.2579473206176203	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5728418959511652
398	3	0.3923705722070845	1.7061157955063715	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.1					50.0			[1, 2, 3, 4, 5]	358.0		464.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.224	665	697	689	753	715	589	689	695	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0006206439376549004	adam	10	+accuracy	0.9996488764044944	2536.224	51.0	12	665	697	665	753	637	589	10	629	0.01350248069849922	0	0.3841961852861036	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.8900390068689976
399	2	0.3805631244323343	1.4520393477545843	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.3												linear					bag_of_word_counts	classifier	2535.7039999999997	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.012090511748393384	adam	10	+accuracy	0.8868211610486891	2535.7039999999997	858.0	11	569	569	569	569	569	569	569	569	0.3446545166088574	0	0.3642143505903724	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.7792027460204232
0	1	0.2488646684831971	1.6025507118966844	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.4		final_state		True		350.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2495.812	777	723	411	911	837	653	687	949	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.107734662057936e-05	adam	10	+accuracy	0.29	2495.812	6.0	10	777	723	373	911	837	653	687	949	1.5707845091819763	0	0.2470481380563125	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5875139766269262
1	0	0.1989100817438692	1.6096316112412348	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1												linear					bag_of_word_counts	classifier	2483.672	555	555	555	555	555	555	555	555	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.2327200442725129e-06	adam	10	+accuracy	0.19	2483.6639999999998	89.0	9	555	555	555	555	555	555	555	555	1.6177814602851868	0	0.1989100817438692	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6096048288875155
2	2	0.26975476839237056	1.581497119532691	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7]	125.0		378.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2488.66	623	365	665	611	665	727	601	645	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.830304039559758e-05	adam	10	+accuracy	0.32	2488.66	8.0	11	623	319	665	611	10	727	10	645	1.5007089376449585	0	0.2606721162579473	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5897189643647935
3	9	0.19255222524977292	1.6331350737147858	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2487.24	561	553	561	561	561	561	561	539	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00027242583575244037	adam	10	+accuracy	0.16	2487.24	10.0	18	487	503	561	561	561	561	561	493	1.6661868691444397	0	0.19255222524977292	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6320720712343852
4	4	0.2479564032697548	1.6307363245222304	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2484.92	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.2302691301519701e-05	adam	10	+accuracy	0.22	2484.92	10.0	13	561	183	10	10	561	10	187	561	1.5993762612342834	0	0.2479564032697548	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6305819551150005
5	7	0.3097184377838329	1.5808299382527669	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7]	113.0		83.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2488.1279999999997	615	587	691	611	665	599	601	645	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0017259055715788743	adam	10	+accuracy	0.95	2488.124	10.0	16	615	10	345	605	665	305	601	645	0.6008700430393219	0	0.29427792915531337	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5731547342406378
6	0	0.25340599455040874	1.6064813865555658	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0		attention		True		179.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2493.964	701	713	581	695	621	845	757	639	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.014380874419491e-05	adam	10	+accuracy	0.29	2493.964	6.0	9	701	685	581	695	609	845	757	639	1.5818846225738523	0	0.25340599455040874	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5942250026596918
7	15	0.2452316076294278	1.5886956585778131	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.0					50.0			[1, 2, 3, 4, 5]	117.0		333.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2488.656	587	641	637	577	669	655	645	665	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.3365068877056336e-05	adam	10	+accuracy	0.32	2488.656	14.0	24	587	551	637	305	537	551	645	10	1.5432895421981812	0	0.2443233424159855	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.588130447599623
8	24	0.28065395095367845	1.5770003861851165	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	33	64	basic	0.2		attention		True		222.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2499.34	731	617	931	0	601	723	0	773	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00013044025106792907	adam	10	+accuracy	0.36	2499.3360000000002	92.0	33	0	0	0	0	0	0	0	773	1.5525884628295898	0	0.28065395095367845	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5769131316079037
9	10	0.2706630336058129	1.7251463466220431	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.0		attention		True		420.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2515.724	763	675	875	687	585	589	889	905	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0649148844277531	adam	10	+accuracy	0.29	2515.644	18.0	19	697	603	0	687	585	10	889	10	1.527476131916046	0	0.2606721162579473	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.595766259564294
10	1	0.22252497729336967	1.6062969896528456	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.1												linear					bag_of_word_counts	classifier	2483.492	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.7059588620240105e-06	adam	10	+accuracy	0.22	2483.476	282.0	10	1653	1653	1653	1653	1653	1653	1653	1653	1.6026289463043213	0	0.22252497729336967	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6062541140450373
11	33	0.2906448683015441	1.897895918952094	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	42	64	basic	0.3		meanpool		True		446.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2523.564	903	903	813	891	879	729	981	757	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.009450720680247512	adam	10	+accuracy	0.69	2523.564	37.0	42	843	583	0	0	839	0	981	607	0.8733462989330292	0	0.2897366030881017	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8992601301934984
12	22	0.2752043596730245	1.5862646897633867	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.0		final_state		True		428.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2493.804	737	773	745	697	859	845	757	639	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.013254449322498054	adam	10	+accuracy	0.47	2493.804	23.0	31	705	243	715	697	859	845	757	0	1.379444181919098	0	0.2688465031789282	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5864006148444283
13	5	0.296094459582198	1.6176625026596918	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.0												linear					bag_of_word_counts	classifier	2482.864	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.015298191869674991	adam	10	+accuracy	1.0	2482.864	387.0	14	1653	1653	1653	1653	1653	1653	1353	1653	0.3137284517288208	0	0.29155313351498635	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6205794413884482
14	15	0.28792007266121705	2.4711877703666687	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.1		final_state		True		281.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2507.348	803	711	775	711	859	845	757	897	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.003758779097379411	adam	10	+accuracy	1.0	2507.348	22.0	24	803	10	10	711	0	599	425	897	0.12221316620707512	0	0.2833787465940055	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.7429028881920705
15	4	0.3197093551316985	1.633374571800232	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2484.8360000000002	561	561	561	561	561	561	455	561	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.04591952398695948	adam	10	+accuracy	0.97	2484.8360000000002	9.0	13	561	10	18	561	561	0	415	561	0.2530382350087166	0	0.3079019073569482	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6168679131401908
16	0	0.2025431425976385	1.6103133890363903	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2												linear					bag_of_word_counts	classifier	2483.672	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.3087920247607372e-06	adam	10	+accuracy	0.17	2483.5879999999997	258.0	9	1653	1653	1653	1653	1653	1653	1373	1653	1.6169391870498655	0	0.2025431425976385	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6102852490213182
17	0	0.2415985467756585	1.6937028302086723	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2484.476	561	561	561	321	559	561	561	561	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.484775849828616e-05	adam	10	+accuracy	0.3	2484.472	6.0	9	561	561	561	271	10	561	561	10	1.6671774983406067	0	0.2415985467756585	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6898314886622958
18	0	0.262488646684832	1.5753677950965033	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2523.26	559	365	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00014266514119946712	adam	10	+accuracy	0.24	2523.26	5.0	9	10	333	561	561	10	561	561	561	1.6135910749435425	0	0.262488646684832	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5742041534847684
19	17	0.27157129881925524	1.585843092865414	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.3		maxpool		True		165.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2494.232	817	903	813	717	879	631	981	757	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00013080252116965633	adam	10	+accuracy	0.39	2494.228	18.0	26	817	301	487	697	879	631	927	757	1.5699095129966736	0	0.2706630336058129	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5855383541848924
20	8	0.2870118074477748	1.5785827040672302	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.0												linear					bag_of_word_counts	classifier	2485.488	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0020717343205906426	adam	10	+accuracy	0.92	2485.488	461.00000000000006	17	1108	1653	1653	1653	1653	1653	1653	1653	1.2410176396369934	0	0.28247048138056313	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5764828986591763
21	6	0.2370572207084469	1.606867743863	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2491.972	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.1353837085108732e-05	adam	10	+accuracy	0.32	2491.968	8.0	15	561	347	561	10	289	267	561	353	1.5996952056884766	0	0.2370572207084469	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6067263748910692
22	9	0.3215258855585831	1.5800432165463765	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2485.6	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.009368924767910023	adam	10	+accuracy	0.64	2485.6	9.0	18	161	561	159	561	561	561	551	561	1.2313547134399414	0	0.3160762942779292	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5766664147377014
23	10	0.296094459582198	1.6028971605830722	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.0												linear					bag_of_word_counts	classifier	2482.936	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.011280718136511865	adam	10	+accuracy	1.0	2482.936	514.0	19	1653	1653	1653	1653	1653	1653	1653	1653	0.4342720210552216	0	0.2924613987284287	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6019329958491857
24	0	0.19981834695731154	1.5968564814991422	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2485.072	561	559	561	561	381	561	559	561	/home/suching/reproducibility/data/sst/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.97109447407394e-06	adam	10	+accuracy	0.22	2485.072	4.0	9	561	559	561	561	343	561	559	561	1.5639435648918152	0	0.19981834695731154	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5967149999406602
